Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,Total Time,#Passed Test Case,#Test Case,RPS
question_1,100,0,wrong_1_037.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for i in range ( 1 , ( len ( seq ) + 1 ) ) :
        if ( x < seq [ ( i - 1 ) ] ) :
            return ( i - 1 )
        elif ( seq [ ( i - 1 ) ] < x < seq [ i ] ) :
            return i
        return i


","def search ( x , seq ) :
    for i in range ( 1 , ( len ( seq ) + 1 ) ) :
        if ( x < seq [ ( i - 1 ) ] ) :
            return ( i - 1 )
        elif ( seq [ ( i - 1 ) ] < x < seq [ i ] ) :
            return i
        return i


","def search ( x , seq ) :
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] < x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
        elif ( x <= seq [ 0 ] ) :
            return 0
    return len ( seq )


",{'search': 'correct_1_161.py'},{'search': ''},"def search ( x , seq ) :
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] < x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
        elif ( x <= seq [ 0 ] ) :
            return i
    return len ( seq )
",N/A,1.192,0.464,0.000,0.000,0.037,0.700,2.405,11,11,0.500
question_1,100,0,wrong_1_184.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for i in seq :
        if ( x > i ) :
            continue
        else :
            return ( seq . index ( i ) - 1 )


","def search ( x , seq ) :
    for i in seq :
        if ( x > i ) :
            continue
        else :
            return ( seq . index ( i ) - 1 )


","def search ( x , seq ) :
    index = 0
    for i in seq :
        if ( x > i ) :
            index += 1
        else :
            return index
    return index


",{'search': 'correct_1_538.py'},{'search': ''},"def search ( x , seq ) :
    ref_index = 0
    for i in seq :
        if ( x > i ) :
            ref_index += 1
        else :
            return ref_index
    return ref_index
",N/A,1.233,0.606,0.000,0.000,0.065,0.261,2.177,11,11,0.682
question_1,100,0,wrong_1_215.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( seq == [ ] ) :
        return 0
    elif ( x < seq [ 0 ] ) :
        return 0
    elif ( ( x > seq [ 0 ] ) and ( len ( seq ) == 1 ) ) :
        return 1
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )


","def search ( x , seq ) :
    if ( seq == [ ] ) :
        return 0
    elif ( x < seq [ 0 ] ) :
        return 0
    elif ( ( x > seq [ 0 ] ) and ( len ( seq ) == 1 ) ) :
        return 1
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )


","def search ( x , seq ) :
    if ( ( seq == [ ] ) or ( seq == ( ) ) ) :
        return 0
    elif ( x < seq [ 0 ] ) :
        return 0
    elif ( ( x > seq [ 0 ] ) and ( len ( seq ) == 1 ) ) :
        return 1
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )


",{'search': 'correct_1_347.py'},{'search': ''},"def search ( x , seq ) :
    if ( ( seq == [ ] ) or ( seq == ( ) ) ) :
        return 0
    elif ( x < seq [ 0 ] ) :
        return 0
    elif ( ( x > seq [ 0 ] ) and ( len ( seq ) == 1 ) ) :
        return 1
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )
",N/A,1.212,0.411,0.000,0.000,0.043,0.173,1.855,11,11,0.080
question_1,100,0,wrong_1_355.py,success_wo_mut,1,1,"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    position = 0
    found = False
    while ( ( position < len ( seq ) ) and ( not found ) ) :
        if ( x < seq [ position ] ) :
            found = True
        else :
            position += position
    return position


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    position = 0
    found = False
    while ( ( position < len ( seq ) ) and ( not found ) ) :
        if ( x < seq [ position ] ) :
            found = True
        else :
            position += position
    return position


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    position = 0
    found = False
    while ( ( position < len ( seq ) ) and ( not found ) ) :
        if ( x <= seq [ position ] ) :
            found = True
        else :
            position += 1
    return position


",{'search': 'correct_1_458.py'},{'search': ''},"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    position = 0
    found = False
    while ( ( position < len ( seq ) ) and ( not found ) ) :
        if ( x <= seq [ position ] ) :
            found = True
        else :
            position += 1
    return position
",N/A,1.207,0.098,0.000,0.000,14.025,39.977,55.319,11,11,0.048
question_1,100,0,wrong_1_244.py,success_wo_mut,1,1,"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
    return len ( seq )


",{'search': 'correct_1_104.py'},{'search': ''},"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
    return len ( seq )
",N/A,1.224,1.669,0.000,0.000,0.038,0.013,2.953,11,11,0.167
question_1,100,0,wrong_1_095.py,success_wo_mut,1,1,"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    if ( ( seq == [ ] ) or ( x <= seq [ 0 ] ) ) :
        return 0
    if ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    else :
        for ( i , elem ) in enumerate ( seq ) :
            if ( ( x > elem ) and ( x <= seq [ ( i + 1 ) ] ) ) :
                return ( i + 1 )


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    if ( ( seq == [ ] ) or ( x <= seq [ 0 ] ) ) :
        return 0
    if ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    else :
        for ( i , elem ) in enumerate ( seq ) :
            if ( ( x > elem ) and ( x <= seq [ ( i + 1 ) ] ) ) :
                return ( i + 1 )


","def search ( x , seq ) :
    y = len ( seq )
    if ( y == 0 ) :
        return 0
    if ( x < seq [ 0 ] ) :
        return 0
    else :
        for i in range ( ( y - 1 ) ) :
            if ( ( x > seq [ i ] ) and ( x <= seq [ ( i + 1 ) ] ) ) :
                return ( i + 1 )
        return y


",{'search': 'correct_1_613.py'},{'search': ''},"def search ( x , seq ) :
    ref_y = len ( seq )
    if ( ref_y == 0 ) :
        return 0
    if ( x < seq [ 0 ] ) :
        return 0
    else :
        for i in range ( ( ref_y - 1 ) ) :
            if ( ( x > seq [ i ] ) and ( x <= seq [ ( i + 1 ) ] ) ) :
                return ( i + 1 )
        return ref_y
",N/A,1.283,0.049,0.000,0.000,0.056,1.162,2.566,11,11,0.545
question_1,100,0,wrong_1_304.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( type ( seq ) == list ) :
        a = seq . copy ( )
        a . append ( x )
        a . sort ( )
        for ( i , elem ) in enumerate ( a ) :
            if ( elem == x ) :
                return i
    else :
        temp_tuple = seq . copy ( )
        temp_tuple += ( x , )
        for ( i , elem ) in enumerate ( sorted ( temp_tuple ) ) :
            if ( elem == x ) :
                return i


","def search ( x , seq ) :
    if ( type ( seq ) == list ) :
        a = seq . copy ( )
        a . append ( x )
        a . sort ( )
        for ( i , elem ) in enumerate ( a ) :
            if ( elem == x ) :
                return i
    else :
        temp_tuple = seq . copy ( )
        temp_tuple += ( x , )
        for ( i , elem ) in enumerate ( sorted ( temp_tuple ) ) :
            if ( elem == x ) :
                return i


","def search ( x , seq ) :
    if ( type ( seq ) == list ) :
        a = seq . copy ( )
        a . append ( x )
        a . sort ( )
        for ( i , elem ) in enumerate ( a ) :
            if ( elem == x ) :
                return i
    else :
        temp_list = list ( seq )
        temp_list . append ( x )
        temp_list . sort ( )
        for ( i , elem ) in enumerate ( temp_list ) :
            if ( elem == x ) :
                return i


",{'search': 'correct_1_468.py'},{'search': ''},"def search ( x , seq ) :
    if ( type ( seq ) == list ) :
        a = seq . copy ( )
        a . append ( x )
        a . sort ( )
        for ( i , elem ) in enumerate ( a ) :
            if ( elem == x ) :
                return i
    else :
        temp_tuple = list ( seq )
        temp_tuple . append ( x )
        temp_tuple . sort ( )
        for ( i , elem ) in enumerate ( temp_tuple ) :
            if ( elem == x ) :
                return i
",N/A,1.191,0.136,0.000,0.000,0.087,0.223,1.655,11,11,0.197
question_1,100,0,wrong_1_314.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( not seq ) :
            return 0
        elif ( x <= seq [ i ] ) :
            return i
    return ( i + 1 )


","def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( not seq ) :
            return 0
        elif ( x <= seq [ i ] ) :
            return i
    return ( i + 1 )


","def search ( x , seq ) :
    for k in range ( len ( seq ) ) :
        if ( x <= seq [ k ] ) :
            return k
        elif ( x > seq [ k ] ) :
            continue
    return len ( seq )


",{'search': 'correct_1_165.py'},{'search': ''},"def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
        elif ( x <= seq [ i ] ) :
            return i
    return len ( seq )
",N/A,1.142,0.312,0.000,0.000,0.044,0.704,2.216,11,11,0.333
question_1,100,0,wrong_1_085.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( seq == ( ) ) :
        return 0
    if ( x <= seq [ 0 ] ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
    return len ( seq )


","def search ( x , seq ) :
    if ( seq == ( ) ) :
        return 0
    if ( x <= seq [ 0 ] ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
    return len ( seq )


","def search ( x , seq ) :
    if ( not seq ) :
        return 0
    if ( x <= seq [ 0 ] ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
    return len ( seq )


",{'search': 'correct_1_189.py'},{'search': ''},"def search ( x , seq ) :
    if ( not seq ) :
        return 0
    if ( x <= seq [ 0 ] ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
    return len ( seq )
",N/A,1.154,0.180,0.000,0.000,0.040,0.147,1.533,11,11,0.070
question_1,100,0,wrong_1_254.py,success_w_mut,0,0,"def search ( x , seq ) :
    a = list ( enumerate ( seq ) )
    seq = list ( seq )
    i = 0
    while ( i < len ( seq ) ) :
        if ( ( x < seq [ i ] ) and ( i == 0 ) ) :
            seq . insert ( a [ i ] [ 0 ] , x )
            i = ( i + 2 )
        elif ( ( x < seq [ i ] ) and ( x > seq [ ( i - 1 ) ] ) ) :
            seq . insert ( a [ i ] [ 0 ] , x )
            i = ( i + 2 )
        elif ( x > seq [ ( len ( seq ) - 1 ) ] ) :
            seq . append ( x )
            i = ( i + 2 )
        else :
            i = ( i + 1 )
    return seq


","def search ( x , seq ) :
    a = list ( enumerate ( seq ) )
    seq = list ( seq )
    i = 0
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return seq
    return len ( seq )
    while ( i < len ( seq ) ) :
        pass
        if ( ( x < seq [ i ] ) and ( i == 0 ) ) :
            seq . insert ( a [ i ] [ 0 ] , x )
            i = ( i + 2 )
        elif ( ( x < seq [ i ] ) and ( x > seq [ ( i - 1 ) ] ) ) :
            seq . insert ( a [ i ] [ 0 ] , x )
            i = ( i + 2 )
        elif ( x > seq [ ( len ( seq ) - 1 ) ] ) :
            seq . append ( x )
            i = ( i + 2 )
        else :
            i = ( i + 1 )
        pass
    return seq
","def search ( x , seq ) :
    a = list ( enumerate ( seq ) )
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    seq = list ( seq )
    i = 0
    while ( i < len ( seq ) ) :
        if ( ( x < seq [ i ] ) and ( i == 0 ) ) :
            return 0
        elif ( ( x <= a [ i ] [ 1 ] ) and ( x >= a [ ( i - 1 ) ] [ 1 ] ) ) :
            return a [ i ] [ 0 ]
        elif ( x > a [ ( len ( seq ) - 1 ) ] [ 1 ] ) :
            return len ( seq )
        else :
            i = ( i + 1 )
    return seq


",{'search': 'correct_1_229.py'},{'search': ''},"def search ( x , seq ) :
    a = list ( enumerate ( seq ) )
    seq = list ( seq )
    i = 0
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    seq = list ( seq )
    i = 0
    while ( i < len ( seq ) ) :
        pass
        if ( ( x < seq [ i ] ) and ( i == 0 ) ) :
            return 0
        elif ( ( x <= a [ i ] [ 1 ] ) and ( x >= a [ ( i - 1 ) ] [ 1 ] ) ) :
            return a [ i ] [ 0 ]
        elif ( x > seq [ ( len ( seq ) - 1 ) ] ) :
            return len ( seq )
        else :
            i = ( i + 1 )
        pass
    return seq
",N/A,10.486,2.276,0.000,0.004,0.089,33.236,46.126,11,11,0.550
